Date,Price,Open,High,Low,Chg%
2017-11-22,1376.4,1376.4,1376.4,1376.4,0.0085
2017-11-23,1291.66,1291.19,1293.87,1287.65,-0.0616
2017-11-24,1371.6,1371.6,1371.6,1371.6,0.0619
2017-11-27,1378.7,1378.7,1378.7,1378.7,0.0052
2017-11-28,1379,1379,1379,1379,0.0002
2017-11-29,1366.4,1382,1382,1382,-0.0091
2017-11-30,1357.3,1357.3,1357.3,1357.3,-0.0067
2017-12-01,1362.8,1362.8,1362.8,1362.8,0.0041
2017-12-04,1358,1358,1358,1358,-0.0035
2017-12-05,1345.1,1345.1,1345.1,1345.1,-0.0095
2017-12-06,1346.2,1346.2,1346.2,1346.2,0.0008
2017-12-07,1333,1327.6,1327.6,1327.6,-0.0098
2017-12-08,1328.1,1330.5,1330.5,1330.5,-0.0037
2017-12-11,1326.8,1326.8,1326.8,1326.8,-0.001
2017-12-12,1321.9,1321.9,1321.9,1321.9,-0.0037
2017-12-13,1328.7,1328.7,1328.7,1328.7,0.0051
2017-12-14,1337.2,1342,1342,1334,0.0064
2017-12-15,1337.4,1337.4,1337.4,1337.4,0.0001
2017-12-18,1345.6,1345.6,1345.6,1345.6,0.0061
2017-12-19,1344.8,1344.8,1344.8,1344.8,-0.0006
2017-12-20,1350.4,1350.4,1350.4,1350.4,0.0042
2017-12-21,1351.3,1351.3,1351.3,1351.3,0.0007
2017-12-22,1359.8,1353.7,1354.3,1353.7,0.0063
2017-12-25,1277.9,1278.9,1279.5,1277.9,-0.0602
2017-12-26,1368.5,1368.5,1368.5,1368.5,0.0709
2017-12-27,1372.3,1372.3,1372.3,1372.3,0.0028
2017-12-28,1379.4,1372.1,1372.1,1372,0.0052
2017-12-29,1391.9,1391.9,1391.9,1391.9,0.0091
2018-01-01,1308.7,1305.8,1309.7,1304.6,-0.0598
2018-01-02,1400.1,1400.1,1400.1,1400.1,0.0698
2018-01-03,1404,1399,1399,1399,0.0028
2018-01-04,1407.3,1407.3,1407.3,1407.3,0.0024
2018-01-05,1408.3,1408.3,1408.3,1408.3,0.0007
2018-01-08,1407.4,1407.4,1407.4,1407.4,-0.0006
2018-01-09,1401.3,1398,1398,1398,-0.0043
2018-01-10,1408.3,1408.3,1408.3,1408.3,0.005
2018-01-11,1411.4,1411.4,1411.4,1411.4,0.0022
2018-01-12,1425.7,1425.7,1425.7,1425.7,0.0101
2018-01-14,1337.4,1337.7,1338.6,1336.4,-0.0619
2018-01-15,1341.8,1337.3,1344.9,1337,0.0033
2018-01-16,1428.1,1428.1,1428.1,1428.1,0.0643
2018-01-17,1431,1431,1431,1431,0.002
2018-01-18,1419,1419,1419,1419,-0.0084
2018-01-19,1425.9,1425.9,1425.9,1425.9,0.0049
2018-01-22,1429.6,1429.6,1429.6,1429.6,0.0026
2018-01-23,1434.2,1434.2,1434.2,1434.2,0.0032
2018-01-24,1456.3,1456.3,1456.3,1456.3,0.0154
2018-01-25,1463.1,1463.1,1463.1,1463.1,0.0047
2018-01-26,1453.7,1453.7,1453.7,1453.7,-0.0064
2018-01-29,1441.3,1441.3,1441.3,1441.3,-0.0085
2018-01-30,1436.2,1436.2,1436.2,1436.2,-0.0035
2018-01-31,1439.4,1439.4,1439.4,1439.4,0.0022
2018-02-01,1445.1,1445.1,1445.1,1445.1,0.004
2018-02-02,1434.6,1434.6,1434.6,1434.6,-0.0073
2018-02-05,1432.9,1432.9,1432.9,1432.9,-0.0012
2018-02-06,1425.4,1425.4,1425.4,1425.4,-0.0052
2018-02-07,1410.7,1410.7,1410.7,1410.7,-0.0103
2018-02-08,1414.8,1414.8,1414.8,1414.8,0.0029
2018-02-09,1410.1,1410.1,1410.1,1410.1,-0.0033
2018-02-12,1420.9,1420.9,1420.9,1420.9,0.0077
2018-02-13,1424.8,1424.8,1424.8,1424.8,0.0027
2018-02-14,1452.9,1452.9,1452.9,1452.9,0.0197
2018-02-15,1451.5,1451.5,1451.5,1451.5,-0.001
2018-02-16,1452.8,1452.8,1452.8,1452.8,0.0009
2018-02-18,1350.5,1349.7,1352.4,1349.7,-0.0704
2018-02-19,1347.8,1350.4,1353.9,1347.4,-0.002
2018-02-20,1428.4,1428.4,1428.4,1428.4,0.0598
2018-02-21,1430.6,1430.6,1430.6,1430.6,0.0015
2018-02-22,1431.4,1431.4,1431.4,1431.4,0.0006
2018-02-23,1429,1429,1429,1429,-0.0017
2018-02-26,1433.1,1433.1,1433.1,1433.1,0.0029
2018-02-27,1419.6,1419.6,1419.6,1419.6,-0.0094
2018-02-28,1419.2,1419.2,1419.2,1419.2,-0.0003
2018-03-01,1406,1406,1406,1406,-0.0093
2018-03-02,1424.2,1424.2,1424.2,1424.2,0.0129
2018-03-05,1420.5,1420.5,1420.5,1420.5,-0.0026
2018-03-06,1435.9,1435.9,1435.9,1435.9,0.0108
2018-03-07,1427.9,1427.9,1427.9,1427.9,-0.0056
2018-03-08,1423.7,1423.7,1423.7,1423.7,-0.0029
2018-03-09,1428,1428,1428,1428,0.003
2018-03-12,1424.8,1424.8,1424.8,1424.8,-0.0022
2018-03-13,1431.4,1433.4,1433.4,1433.4,0.0046
2018-03-14,1429.7,1429.7,1429.7,1429.7,-0.0012
2018-03-15,1421.7,1421.7,1421.7,1421.7,-0.0056
2018-03-16,1416.3,1416.3,1416.3,1416.3,-0.0038
2018-03-19,1421.7,1421.7,1421.7,1421.7,0.0038
2018-03-20,1416.2,1416.2,1416.2,1416.2,-0.0039
2018-03-21,1426.6,1426.6,1426.6,1426.6,0.0073
2018-03-22,1432.2,1432.2,1432.2,1432.2,0.0039
2018-03-23,1455,1455,1455,1455,0.0159
2018-03-26,1461,1461,1461,1461,0.0041
2018-03-27,1447.8,1447.8,1447.8,1447.8,-0.009
2018-03-28,1428.9,1428.9,1428.9,1428.9,-0.0131
2018-03-29,1426,1426,1426,1426,-0.002
2018-04-02,1445.8,1445.8,1445.8,1445.8,0.0139
2018-04-03,1436.5,1436.5,1436.5,1436.5,-0.0064
2018-04-04,1439.7,1439.7,1439.7,1439.7,0.0022
2018-04-05,1428.1,1428.1,1428.1,1428.1,-0.0081
2018-04-06,1435.9,1435.9,1435.9,1435.9,0.0055
2018-04-09,1439.6,1439.6,1439.6,1439.6,0.0026
2018-04-10,1445.5,1445.5,1445.5,1445.5,0.0041
2018-04-11,1460,1460,1460,1460,0.01
2018-04-12,1441.4,1441.4,1441.4,1441.4,-0.0127
2018-04-13,1447.9,1447.9,1447.9,1447.9,0.0045
2018-04-16,1450.6,1450.6,1450.6,1450.6,0.0019
2018-04-17,1449.3,1449.3,1449.3,1449.3,-0.0009
2018-04-18,1453.5,1460.1,1460.1,1460.1,0.0029
2018-04-19,1448.8,1453,1453,1453,-0.0032
2018-04-20,1438.2,1442,1442,1442,-0.0073
2018-04-23,1424,1424,1424,1424,-0.0099
2018-04-24,1433.1,1433.1,1433.1,1433.1,0.0064
2018-04-25,1422.9,1422.9,1422.9,1422.9,-0.0071
2018-04-26,1418,1418,1418,1418,-0.0034
2018-04-27,1423.6,1423.6,1423.6,1423.6,0.0039
2018-04-30,1419.1,1419.1,1419.1,1419.1,-0.0032
2018-05-01,1406.4,1406.4,1406.4,1406.4,-0.0089
2018-05-02,1405.3,1405.3,1405.3,1405.3,-0.0008
2018-05-03,1412.4,1412.4,1412.4,1412.4,0.0051
2018-05-04,1414.7,1414.7,1414.7,1414.7,0.0016
2018-05-07,1414.2,1414.2,1414.2,1414.2,-0.0004
2018-05-08,1413.8,1413.8,1413.8,1413.8,-0.0003
2018-05-09,1413,1413.5,1413.5,1413.3,-0.0006
2018-05-10,1422.1,1422.1,1422.1,1422.1,0.0064
2018-05-11,1420.4,1420.4,1420.4,1420.4,-0.0012
2018-05-14,1417.9,1417.9,1417.9,1417.9,-0.0018
2018-05-15,1389.8,1405.3,1405.3,1405.3,-0.0198
2018-05-16,1392.1,1392.1,1392.1,1392.1,0.0017
2018-05-17,1390,1390,1390,1390,-0.0015
2018-05-18,1391.3,1391.3,1391.3,1391.3,0.0009
2018-05-21,1391.1,1391.1,1391.1,1391.1,-0.0001
2018-05-22,1392.1,1392.1,1392.1,1392.1,0.0007
2018-05-23,1389.2,1389.2,1389.2,1389.2,-0.0021
2018-05-24,1404.2,1404.2,1404.2,1404.2,0.0108
2018-05-25,1403.2,1403.2,1403.2,1403.2,-0.0007
2018-05-27,1298.3,1299.8,1299.9,1296.1,-0.0748
2018-05-28,1297.6,1298.4,1299.7,1294.7,-0.0005
2018-05-29,1393.7,1393.7,1393.7,1393.7,0.0741
2018-05-30,1396.7,1396.7,1396.7,1396.7,0.0022
2018-05-31,1395,1395,1395,1395,-0.0012
2018-06-01,1390.1,1392.4,1392.4,1392.4,-0.0035
2018-06-04,1389.5,1389.6,1390.5,1389.6,-0.0004
2018-06-05,1394.5,1394.5,1394.5,1394.5,0.0036
2018-06-06,1393.9,1393.9,1393.9,1393.9,-0.0004
2018-06-07,1394.8,1394.8,1394.8,1394.8,0.0006
2018-06-08,1394.8,1394.8,1394.8,1394.8,0
2018-06-11,1395.9,1395.9,1395.9,1395.9,0.0008
2018-06-12,1392.2,1392.2,1392.2,1392.2,-0.0027
2018-06-13,1393.9,1393.9,1393.9,1393.9,0.0012
2018-06-14,1401,1401,1401,1401,0.0051
2018-06-15,1369.7,1369.7,1369.7,1369.7,-0.0223
2018-06-18,1371.5,1371.5,1371.5,1371.5,0.0013
2018-06-19,1369.6,1369.6,1369.6,1369.6,-0.0014
2018-06-20,1365.7,1376.8,1376.8,1376.8,-0.0028
2018-06-21,1361.4,1360,1360,1360,-0.0031
2018-06-22,1361.7,1365,1365,1365,0.0002
2018-06-25,1359.6,1353.7,1353.7,1353.7,-0.0015
2018-06-26,1350,1350,1350,1350,-0.0071
2018-06-27,1345.5,1345.5,1345.5,1345.5,-0.0033
2018-06-28,1340,1340,1340,1340,-0.0041
2018-06-29,1343.7,1343.7,1343.7,1343.7,0.0028
2018-07-02,1329.7,1329.7,1329.7,1329.7,-0.0104
2018-07-03,1342.2,1342.2,1342.2,1342.2,0.0094
2018-07-04,1258.1,1256.2,1262.4,1255.3,-0.0627
2018-07-05,1347.4,1347.4,1347.4,1347.4,0.071
2018-07-06,1344.6,1344.6,1344.6,1344.6,-0.0021
2018-07-09,1348.8,1348.8,1348.8,1348.8,0.0031
2018-07-10,1344.9,1344.9,1344.9,1344.9,-0.0029
2018-07-11,1333.1,1333.1,1333.1,1333.1,-0.0088
2018-07-12,1335.2,1335.2,1335.2,1335.2,0.0016
2018-07-13,1329,1327,1327,1327,-0.0046
2018-07-16,1327.5,1327.5,1327.5,1327.5,-0.0011
2018-07-17,1314.6,1320,1320,1320,-0.0097
2018-07-18,1315,1315,1315,1315,0.0003
2018-07-19,1310.4,1302,1302,1302,-0.0035
2018-07-20,1316.8,1316.8,1316.8,1316.8,0.0049
2018-07-23,1310.7,1307.6,1307.6,1307.6,-0.0046
2018-07-24,1310.8,1310.8,1310.8,1310.8,0.0001
2018-07-25,1316.7,1316.7,1316.7,1316.7,0.0045
2018-07-26,1311.5,1311.5,1311.5,1311.5,-0.0039
2018-07-27,1309,1309,1309,1309,-0.0019
2018-07-30,1307.7,1306.9,1309.1,1301.9,-0.001
2018-07-31,1309.8,1309.8,1309.8,1309.8,0.0016
2018-08-01,1304,1304,1304,1304,-0.0044
2018-08-02,1296.2,1308,1308,1308,-0.006
2018-08-03,1299.4,1288.8,1298.4,1288.8,0.0025
2018-08-06,1293.6,1302.8,1305,1298.6,-0.0045
2018-08-07,1294.2,1294.2,1294.2,1294.2,0.0005
2018-08-08,1296.8,1296.8,1296.8,1296.8,0.002
2018-08-09,1295.8,1295.8,1295.8,1295.8,-0.0008
2018-08-10,1294.6,1294.6,1294.6,1294.6,-0.0009
2018-08-13,1274.1,1274.1,1274.1,1274.1,-0.0158
2018-08-14,1275.9,1273.4,1273.4,1273.4,0.0014
2018-08-15,1259.7,1265.8,1265.8,1265.8,-0.0127
2018-08-16,1258,1258,1258,1258,-0.0013
2018-08-17,1258.1,1258.1,1258.1,1258.1,0.0001
2018-08-20,1267.5,1266,1266,1266,0.0075
2018-08-21,1272.8,1272.9,1272.9,1272.9,0.0042
2018-08-22,1275.8,1280.2,1280.2,1278.2,0.0024
2018-08-23,1265.2,1265.2,1265.2,1265.2,-0.0083
2018-08-24,1285,1285,1285,1285,0.0156
2018-08-27,1288,1288,1288,1288,0.0023
2018-08-28,1286.4,1286.4,1286.4,1286.4,-0.0012
2018-08-29,1283.3,1283.3,1283.3,1283.3,-0.0024
2018-08-30,1276.1,1276.1,1276.1,1276.1,-0.0056
2018-08-31,1277.7,1277.7,1277.7,1277.7,0.0013
2018-09-02,1204.9,1206.2,1206.6,1204.5,-0.057
2018-09-03,1206.3,1204.9,1209.6,1201.3,0.0012
2018-09-04,1270.2,1270.2,1270.2,1270.2,0.053
2018-09-05,1272.6,1266.1,1271.9,1266.1,0.0019
2018-09-06,1275.7,1275.7,1275.7,1275.7,0.0024
2018-09-07,1272.1,1272.1,1272.1,1272.1,-0.0028
2018-09-10,1271.6,1271.6,1271.6,1271.6,-0.0004
2018-09-11,1274.4,1274.4,1274.4,1274.4,0.0022
2018-09-12,1283.9,1269.6,1271,1269.5,0.0075
2018-09-13,1281,1281,1281,1281,-0.0023
2018-09-14,1273.8,1273.8,1273.8,1273.8,-0.0056
2018-09-17,1278.4,1278.4,1278.4,1278.4,0.0036
2018-09-18,1275.7,1275.7,1275.7,1275.7,-0.0021
2018-09-19,1281.5,1281.5,1281.5,1281.5,0.0045
2018-09-20,1284.4,1284.4,1284.4,1284.4,0.0023
2018-09-21,1274.3,1274.3,1274.3,1274.3,-0.0079
2018-09-24,1277.4,1277.4,1277.4,1277.4,0.0024
2018-09-25,1278.2,1278.2,1278.2,1278.2,0.0006
2018-09-26,1271.8,1271.8,1271.8,1271.8,-0.005
2018-09-27,1259.8,1260,1260,1260,-0.0094
2018-09-28,1268.7,1270,1270,1270,0.0071
2018-10-01,1264.4,1264.4,1264.4,1264.4,-0.0034
2018-10-02,1280.7,1280.7,1280.7,1280.7,0.0129
2018-10-03,1276.7,1276.7,1276.7,1276.7,-0.0031
2018-10-04,1275.5,1275.5,1275.5,1275.5,-0.0009
2018-10-05,1280.2,1280.2,1280.2,1280.2,0.0037
2018-10-08,1262.9,1262.9,1262.9,1262.9,-0.0135
2018-10-09,1265.8,1265.8,1265.8,1265.8,0.0023
2018-10-10,1267.7,1267.7,1267.7,1267.7,0.0015
2018-10-11,1302.3,1271.2,1271.2,1271.2,0.0273
2018-10-12,1296.3,1296.3,1296.3,1296.3,-0.0046
2018-10-15,1305.4,1305.4,1305.4,1305.4,0.007
2018-10-16,1305.8,1305.8,1305.8,1305.8,0.0003
2018-10-17,1301.9,1301.9,1301.9,1301.9,-0.003
2018-10-18,1305.1,1305.1,1305.1,1305.1,0.0025
2018-10-19,1303.8,1303.8,1303.8,1303.8,-0.001
2018-10-22,1299.8,1299.8,1299.8,1299.8,-0.0031
2018-10-23,1312,1312,1312,1312,0.0094
2018-10-24,1305.5,1305.5,1305.5,1305.5,-0.005
2018-10-25,1306.7,1306.7,1306.7,1306.7,0.0009
2018-10-26,1309.7,1309.7,1309.7,1309.7,0.0023
2018-10-29,1301.1,1301.1,1301.1,1301.1,-0.0066
2018-10-30,1298.9,1296.7,1296.7,1296.7,-0.0017
2018-10-31,1288.2,1291.1,1291.1,1291.1,-0.0082
2018-11-01,1312.2,1312.2,1312.2,1312.2,0.0186
2018-11-02,1307.3,1307.3,1307.3,1307.3,-0.0037
2018-11-05,1306.4,1306.4,1306.4,1306.4,-0.0007
2018-11-06,1300.4,1300.4,1300.4,1300.4,-0.0046
2018-11-07,1302.8,1302.8,1302.8,1302.8,0.0018
2018-11-08,1299.3,1299.3,1299.3,1299.3,-0.0027
2018-11-09,1282.2,1282.2,1282.2,1282.2,-0.0132
2018-11-12,1276.8,1276.8,1276.8,1276.8,-0.0042
2018-11-13,1274.7,1274.7,1274.7,1274.7,-0.0016
2018-11-14,1283.2,1283.2,1283.2,1283.2,0.0067
2018-11-15,1287.6,1287.6,1287.6,1287.6,0.0034
2018-11-16,1294.9,1294.9,1294.9,1294.9,0.0057
2018-11-19,1297.5,1297.5,1297.5,1297.5,0.002
2018-11-20,1293.4,1293.4,1293.4,1293.4,-0.0032
2018-11-21,1300.8,1300.8,1300.8,1300.8,0.0057
2018-11-22,1228,1226.4,1229.7,1225.5,-0.056
2018-11-23,1296.1,1296.1,1296.1,1296.1,0.0555
2018-11-26,1295.8,1295.8,1295.8,1295.8,-0.0002
2018-11-27,1286.5,1286.5,1286.5,1286.5,-0.0072
2018-11-28,1296.4,1296.4,1296.4,1296.4,0.0077
2018-11-29,1297,1297,1297,1297,0.0005
2018-11-30,1292.7,1289.7,1289.7,1289.7,-0.0033
2018-12-03,1306.4,1306.4,1306.4,1306.4,0.0106
2018-12-04,1313.6,1313.6,1313.6,1313.6,0.0055
2018-12-05,1309.6,1309.6,1309.6,1309.6,-0.003
2018-12-06,1310.2,1313.9,1313.9,1309.5,0.0005
2018-12-07,1319.5,1319.5,1319.5,1319.5,0.0071
2018-12-10,1314.8,1314.8,1314.8,1314.8,-0.0036
2018-12-11,1312.9,1312.9,1312.9,1312.9,-0.0014
2018-12-12,1315.8,1315.8,1315.8,1315.8,0.0022
2018-12-13,1313.2,1313.2,1313.2,1313.2,-0.002
2018-12-14,1307,1307,1307,1307,-0.0047
2018-12-17,1317.4,1317.4,1317.4,1317.4,0.008
2018-12-18,1318.5,1318.5,1318.5,1318.5,0.0008
2018-12-19,1321.3,1321.3,1321.3,1321.3,0.0021
2018-12-20,1333.1,1333.1,1333.1,1333.1,0.0089
2018-12-21,1323.1,1323.1,1323.1,1323.1,-0.0075
2018-12-24,1337,1337,1337,1337,0.0105
2018-12-25,1270.75,1272.5,1274.55,1270.65,-0.0496
2018-12-26,1338.3,1343,1343,1343,0.0532
2018-12-27,1346.5,1346.5,1346.5,1346.5,0.0061
2018-12-28,1348.3,1348.3,1348.3,1348.3,0.0013
2018-12-31,1347.1,1347.1,1347.1,1347.1,-0.0009
2019-01-01,1283.35,1284.7,1284.75,1282.85,-0.0473
2019-01-02,1349.5,1349.5,1349.5,1349.5,0.0515
2019-01-03,1359.8,1359.8,1359.8,1359.8,0.0076
2019-01-04,1351,1351.8,1351.8,1351.8,-0.0065
2019-01-07,1355.2,1355.2,1355.2,1355.2,0.0031
2019-01-08,1351.1,1351.1,1351.1,1351.1,-0.003
2019-01-09,1357.3,1357.3,1357.3,1357.3,0.0046
2019-01-10,1353,1353,1353,1353,-0.0032
2019-01-11,1355.4,1355.4,1355.4,1355.4,0.0018
2019-01-14,1357.2,1357.2,1357.2,1357.2,0.0013
2019-01-15,1353.7,1353.7,1353.7,1353.7,-0.0026
2019-01-16,1359.3,1359.3,1359.3,1359.3,0.0041
2019-01-17,1357.9,1357.9,1357.9,1357.9,-0.001
2019-01-18,1348.1,1348.1,1348.1,1348.1,-0.0072
2019-01-20,1282.05,1281.3,1282.7,1280.5,-0.049
2019-01-21,1279.05,1281.95,1282.95,1276.15,-0.0023
2019-01-22,1348.4,1348.4,1348.4,1348.4,0.0542
2019-01-23,1349.3,1349.3,1349.3,1349.3,0.0007
2019-01-24,1344.9,1344.9,1344.9,1344.9,-0.0033
2019-01-25,1364,1360,1360,1360,0.0142
2019-01-28,1369.8,1369.8,1369.8,1369.8,0.0043
2019-01-29,1375.6,1375.6,1375.6,1375.6,0.0042
2019-01-30,1375.9,1377.6,1377.6,1377.6,0.0002
2019-01-31,1384,1384,1384,1384,0.0059
2019-02-01,1381.1,1382.6,1382.6,1382.6,-0.0021
2019-02-04,1378.3,1378.3,1378.3,1378.3,-0.002
2019-02-05,1378.6,1378.6,1378.6,1378.6,0.0002
2019-02-06,1373.8,1373.8,1373.8,1373.8,-0.0035
2019-02-07,1373.6,1373.6,1373.6,1373.6,-0.0001
2019-02-08,1377.8,1377.8,1377.8,1377.8,0.0031
2019-02-11,1371.2,1371.2,1371.2,1371.2,-0.0048
2019-02-12,1373.2,1373.2,1373.2,1373.2,0.0015
2019-02-13,1374.6,1374.6,1374.6,1374.6,0.001
2019-02-14,1373.2,1373.2,1373.2,1373.2,-0.001
2019-02-15,1381.2,1381.2,1381.2,1381.2,0.0058
2019-02-17,1324.25,1324.65,1324.95,1323.85,-0.0412
2019-02-18,1329.55,1324.35,1330.75,1324.05,0.004
2019-02-19,1403.9,1403.9,1403.9,1403.9,0.0559
2019-02-20,1406.7,1406.7,1406.7,1406.7,0.002
2019-02-21,1387.2,1388,1388,1388,-0.0139
2019-02-22,1392.5,1392.5,1392.5,1392.5,0.0038
2019-02-25,1389,1389,1389,1389,-0.0025
2019-02-26,1387.9,1387.9,1387.9,1387.9,-0.0008
2019-02-27,1380.5,1380.5,1380.5,1380.5,-0.0053
2019-02-28,1375.3,1374,1374,1374,-0.0038
2019-03-01,1358.3,1358.3,1358.3,1358.3,-0.0124
2019-03-04,1346.3,1346.3,1346.3,1346.3,-0.0088
2019-03-05,1343.5,1343.5,1343.5,1343.5,-0.0021
2019-03-06,1346.5,1346.5,1346.5,1346.5,0.0022
2019-03-07,1344.9,1344.9,1344.9,1344.9,-0.0012
2019-03-08,1358.5,1358.5,1358.5,1358.5,0.0101
2019-03-11,1350,1350,1350,1350,-0.0063
2019-03-12,1356.6,1356.6,1356.6,1356.6,0.0049
2019-03-13,1368.1,1368.1,1368.1,1368.1,0.0085
2019-03-14,1352.9,1352.9,1352.9,1352.9,-0.0111
2019-03-15,1360.6,1360.6,1360.6,1360.6,0.0057
2019-03-18,1359.4,1359.4,1359.4,1359.4,-0.0009
2019-03-19,1364.7,1364.7,1364.7,1364.7,0.0039
2019-03-20,1359.5,1359.5,1359.5,1359.5,-0.0038
2019-03-21,1364.5,1364.5,1364.5,1364.5,0.0037
2019-03-22,1369.3,1368.2,1368.2,1368.2,0.0035
2019-03-25,1378.1,1378.1,1378.1,1378.1,0.0064
2019-03-26,1369.3,1369.3,1369.3,1369.3,-0.0064
2019-03-27,1363.8,1363.8,1363.8,1363.8,-0.004
2019-03-28,1342.4,1348,1348,1342.2,-0.0157
2019-03-29,1346,1354.1,1354.1,1354.1,0.0027
2019-04-01,1342.7,1342.7,1342.7,1342.7,-0.0025
2019-04-02,1343.9,1340.8,1343.2,1340.8,0.0009
2019-04-03,1344,1344,1344,1344,0.0001
2019-04-04,1343.5,1343.5,1343.5,1343.5,-0.0004
2019-04-05,1345.2,1345.2,1345.2,1345.2,0.0013
2019-04-08,1351.9,1351.9,1351.9,1351.9,0.005
2019-04-09,1358.4,1358.4,1358.4,1358.4,0.0048
2019-04-10,1363.9,1363.9,1363.9,1363.9,0.004
2019-04-11,1343.4,1356.6,1356.6,1356.6,-0.015
2019-04-12,1346.3,1346.3,1346.3,1346.3,0.0022
2019-04-15,1342.4,1342.4,1342.4,1342.4,-0.0029
2019-04-16,1328.1,1329.1,1329.1,1329,-0.0107
2019-04-17,1327.6,1327.6,1327.6,1327.6,-0.0004
2019-04-18,1326.9,1326.9,1326.9,1326.9,-0.0005
2019-04-19,1277.9,1277.9,1277.9,1277.9,-0.0369
2019-04-22,1328.5,1328.5,1328.5,1328.5,0.0396
2019-04-23,1323.8,1323.8,1323.8,1323.8,-0.0035
2019-04-24,1329.9,1329.9,1329.9,1329.9,0.0046
2019-04-25,1330.2,1330.2,1330.2,1330.2,0.0002
2019-04-26,1339.2,1339.2,1339.2,1339.2,0.0068
2019-04-29,1331.6,1331.6,1331.6,1331.6,-0.0057
2019-04-30,1335.7,1335.7,1335.7,1335.7,0.0031
2019-05-01,1334.2,1334.2,1334.2,1334.2,-0.0011
2019-05-02,1322.2,1323,1323,1323,-0.009
2019-05-03,1331.7,1331.7,1331.7,1331.7,0.0072
2019-05-06,1334,1334,1334,1334,0.0017
2019-05-07,1335.8,1335.8,1335.8,1335.8,0.0013
2019-05-08,1331.4,1338,1338,1338,-0.0033
2019-05-09,1335.1,1335.1,1335.1,1335.1,0.0028
2019-05-10,1337.2,1337.2,1337.2,1337.2,0.0016
2019-05-13,1350.2,1350.2,1350.2,1350.2,0.0097
2019-05-14,1343.4,1343.4,1343.4,1343.4,-0.005
2019-05-15,1344.5,1344.5,1344.5,1344.5,0.0008
2019-05-16,1333.1,1333.1,1333.1,1333.1,-0.0085
2019-05-17,1322.5,1322.5,1322.5,1322.5,-0.008
2019-05-20,1324.2,1324.2,1324.2,1324.2,0.0013
2019-05-21,1320.1,1320.1,1320.1,1320.1,-0.0031
2019-05-22,1321.3,1321.3,1321.3,1321.3,0.0009
2019-05-23,1331.8,1328.4,1328.4,1328.4,0.0079
2019-05-24,1330.1,1329.2,1329.2,1329.2,-0.0013
2019-05-26,1284.15,1284.2,1285.15,1283.65,-0.0345
2019-05-27,1284.95,1284.25,1286.85,1283.25,0.0006
2019-05-28,1323.3,1322.6,1322.6,1322.6,0.0298
2019-05-29,1326.5,1327.8,1327.8,1327.8,0.0024
2019-05-30,1332.9,1332.4,1332.4,1332.4,0.0048
2019-05-31,1349.6,1342.9,1347.8,1342.9,0.0125
2019-06-03,1365.3,1356.5,1356.5,1356.5,0.0116
2019-06-04,1366.5,1366.5,1366.5,1366.5,0.0009
2019-06-05,1370.2,1376.6,1376.6,1368.8,0.0027
2019-06-06,1378.5,1370,1370,1370,0.0061
2019-06-07,1381.9,1388.5,1388.5,1382.4,0.0025
2019-06-10,1366.9,1378,1378,1367,-0.0109
2019-06-11,1369,1369,1369,1369,0.0015
2019-06-12,1373.8,1373.8,1373.8,1373.8,0.0035
2019-06-13,1380.7,1378.3,1378.7,1378.3,0.005
2019-06-14,1381.5,1389.2,1389.2,1379.8,0.0006
2019-06-17,1379.6,1379.7,1384.2,1379.7,-0.0014
2019-06-18,1387.4,1379.7,1394.5,1379.7,0.0057
2019-06-19,1384.4,1382.1,1382.1,1382.1,-0.0022
2019-06-20,1429.4,1419.1,1428.7,1417.4,0.0325
2019-06-21,1432.7,1444,1444,1419.6,0.0023
2019-06-24,1450.9,1439.1,1449.6,1439,0.0127
2019-06-25,1451.3,1461.3,1473.9,1448.7,0.0003
2019-06-26,1447.8,1441.9,1445.4,1440.5,-0.0024
2019-06-27,1444.5,1444.5,1444.5,1444.5,-0.0023
2019-06-28,1446.8,1451,1451,1445.7,0.0016
2019-07-01,1423.6,1444,1444,1424.4,-0.016
2019-07-02,1442.8,1428.6,1428.6,1428.6,0.0135
2019-07-03,1456,1465.5,1465.5,1461.9,0.0091
2019-07-04,1423.55,1421.25,1426.65,1412.85,-0.0223
2019-07-05,1436.6,1428,1433,1428,0.0092
2019-07-08,1437.3,1436.9,1436.9,1436.9,0.0005
2019-07-09,1438.3,1430.6,1430.8,1430.6,0.0007
2019-07-10,1450.5,1450.5,1450.5,1450.5,0.0085
2019-07-11,1445.3,1461.4,1467.2,1461.4,-0.0036
2019-07-12,1450.9,1450.9,1450.9,1450.9,0.0039
2019-07-15,1452.3,1452.3,1452.3,1452.3,0.001
2019-07-16,1450.2,1453.4,1453.4,1453.4,-0.0014
2019-07-17,1462.5,1455,1467.3,1455,0.0085
2019-07-18,1467.2,1464.4,1488.5,1459.4,0.0032
2019-07-19,1465.5,1483.3,1487.4,1461.5,-0.0012
2019-07-22,1466,1466,1466,1466,0.0003
2019-07-23,1460.8,1458.6,1459.6,1458.6,-0.0035
2019-07-24,1462.9,1467.2,1467.2,1467.2,0.0014
2019-07-25,1454.4,1465.1,1468,1456.1,-0.0058
2019-07-26,1460.4,1460.4,1460.4,1460.4,0.0041
2019-07-29,1461.7,1461.7,1461.7,1461.7,0.0009
2019-07-30,1470.3,1469,1472.4,1469,0.0059
2019-07-31,1466.3,1460.5,1469.6,1452.9,-0.0027
